"word","sentiment","Polarität"
"aufblähen",-0.0048,"negative"
"aufbringen",-0.0048,"negative"
"auffallen",-0.3386,"negative"
"aufgeben",-0.2098,"negative"
"aufgebracht",-0.0048,"negative"
"aufgeregt",-0.0048,"negative"
"aufhören",-0.0142,"negative"
"auflösen",-0.0412,"negative"
"aufregen",-0.0048,"negative"
"aufreibend",-0.0048,"negative"
"aufrühren",-0.0256,"negative"
"aufschlagen",-0.04,"negative"
"aufschreien",-0.043,"negative"
"aufwühlen",-0.0398,"negative"
"ausbeuten",-0.3215,"negative"
"ausbrechen",-0.1819,"negative"
"auseinanderfallen",-0.0048,"negative"
"auseinandersetzen",-0.0584,"negative"
"ausfallen",-0.3481,"negative"
"ausgehungert",-0.0048,"negative"
"ausgestorben",-0.0389,"negative"
"ausgleiten",-0.0048,"negative"
"ausgrenzen",-0.0048,"negative"
"ausradieren",-0.0048,"negative"
"ausrotten",-0.0048,"negative"
"ausschalten",-0.0048,"negative"
"ausschließen",-0.4935,"negative"
"aussetzen",-0.3413,"negative"
"aussichtslos",-0.183,"negative"
"aussterben",-0.0048,"negative"
"banal",-0.3166,"negative"
"barbarisch",-0.3176,"negative"
"beanstandet",-0.333,"negative"
"bedauerlich",-0.0551,"negative"
"bedauern",-0.0574,"negative"
"bedauernswert",-0.0048,"negative"
"bedenklich",-0.7701,"negative"
"bedeppert",-0.0048,"negative"
"bedeutungslos",-0.6046,"negative"
"bedrohen",-0.3408,"negative"
"bedrohlich",-0.4726,"negative"
"bedrängen",-0.0048,"negative"
"bedrücken",-0.3123,"negative"
"bedrückt",-0.0494,"negative"
"bedürftig",-0.0048,"negative"
"beeinträchtigen",-0.4979,"negative"
"beenden",-0.0603,"negative"
"befallen",-0.334,"negative"
"befangen",-0.3253,"negative"
"befremdlich",-0.0048,"negative"
"befürchten",-0.3602,"negative"
"begrenzen",-0.0048,"negative"
"begrenzt",-0.0048,"negative"
"begriffsstutzig",-0.0048,"negative"
"behindern",-0.7748,"negative"
"behämmert",-0.0376,"negative"
"beklagen",-0.4967,"negative"
"beklagenswert",-0.0048,"negative"
"bekloppt",-0.0048,"negative"
"beknackt",-0.0358,"negative"
"bekümmert",-0.4503,"negative"
"belanglos",-0.3306,"negative"
"belasten",-0.5078,"negative"
"beleidigen",-0.6076,"negative"
"beleidigend",-0.4636,"negative"
"beleidigt",-0.4848,"negative"
"belästigen",-0.0048,"negative"
"berauben",-0.0048,"negative"
"bergab",-0.0048,"negative"
"bescheuert",-0.0048,"negative"
"beschissen",-0.2947,"negative"
"beschneiden",-0.3293,"negative"
"beschruppt",-0.0048,"negative"
"beschränken",-0.0048,"negative"
"beschränkt",-0.0048,"negative"
"beschuldigen",-0.3264,"negative"
"beschweren",-0.0413,"negative"
"beschwerlich",-0.0491,"negative"
"beschädigen",-0.335,"negative"
"beschäftigungslos",-0.0048,"negative"
"beschämen",-0.0048,"negative"
"beseitigen",-0.0048,"negative"
"besorgniserregend",-0.3281,"negative"
"besorgt",-0.0482,"negative"
"bestechen",-0.0048,"negative"
"besteuern",-0.0048,"negative"
"bestrafen",-0.4811,"negative"
"bestürzt",-0.0048,"negative"
"betrunken",-0.172,"negative"
"betrügen",-0.743,"negative"
"betrügerisch",-0.3163,"negative"
"betäuben",-0.0048,"negative"
"beunruhigen",-0.3221,"negative"
"beunruhigend",-0.3264,"negative"
"beunruhigt",-0.4795,"negative"
"bevormunden",-0.0048,"negative"
"bewegungslos",-0.0048,"negative"
"beängstigend",-0.0367,"negative"
"billig",-0.2842,"negative"
"bitter",-0.3394,"negative"
"bizarr",-0.0486,"negative"
"blauäugig",-0.0445,"negative"
"blind",-0.1978,"negative"
"blockieren",-0.3459,"negative"
"blutig",-0.0491,"negative"
"blöd",-0.1593,"negative"
"blöde",-0.3145,"negative"
"bombardieren",-0.0048,"negative"
"borniert",-0.0048,"negative"
"boshaft",-0.3187,"negative"
"brechen",-0.7991,"negative"
"brennen",-0.0048,"negative"
"brisant",-0.0048,"negative"
"brutal",-0.0048,"negative"
"brüchig",-0.3331,"negative"
"bösartig",-0.4715,"negative"
"böse",-0.4183,"negative"
"chaotisch",-0.0426,"negative"
"charakterschwach",-0.0048,"negative"
"dahinschwinden",-0.0048,"negative"
"debil",-0.306,"negative"
"defekt",-0.346,"negative"
"defizitär",-0.4535,"negative"
"deformieren",-0.0048,"negative"
"degradieren",-0.0048,"negative"
"deinstallieren",-0.0048,"negative"
"deinstalliert",-0.0048,"negative"
"dekadent",-0.1769,"negative"
"demütigen",-0.0048,"negative"
"denkfaul",-0.0048,"negative"
"depressiv",-0.4715,"negative"
"desinteressiert",-0.0048,"negative"
"desolat",-0.0048,"negative"
"destruktiv",-0.1936,"negative"
"dezimieren",-0.0048,"negative"
"diffamieren",-0.0048,"negative"
"diffizil",-0.0048,"negative"
"diffus",-0.331,"negative"
"diktatorisch",-0.0048,"negative"
"dilettantisch",-0.0048,"negative"
"diskreditieren",-0.323,"negative"
"distanziert",-0.0048,"negative"
"disziplinlos",-0.0048,"negative"
"dominieren",-0.0048,"negative"
"doof",-0.1562,"negative"
"dramatisch",-0.3656,"negative"
"drastisch",-0.351,"negative"
"dreckig",-0.016,"negative"
"dreist",-0.4457,"negative"
"driften",-0.0048,"negative"
"drohen",-0.3503,"negative"
"drosseln",-0.0048,"negative"
"drängelnd",-0.0048,"negative"
"drängen",-0.3516,"negative"
"dumm",-0.5901,"negative"
"dunkel",-0.0214,"negative"
"durchfallen",-0.1801,"negative"
"dusselig",-0.0409,"negative"
"dämlich",-0.048,"negative"
"dämpfen",-0.0411,"negative"
"dürr",-0.0048,"negative"
"düster",-0.0187,"negative"
"egoistisch",-0.3254,"negative"
"ehebrechen",-0.3128,"negative"
"eigenartig",-0.0048,"negative"
"einbehalten",-0.0048,"negative"
"einbrechen",-0.0048,"negative"
"einfältig",-0.1858,"negative"
"eingehen",-0.0048,"negative"
"eingeschränkt",-0.0048,"negative"
"einsam",-0.1634,"negative"
"einschlagen",-0.0048,"negative"
"einschrumpfen",-0.0048,"negative"
"einschränken",-0.3327,"negative"
"einschüchtern",-0.0048,"negative"
"einschüchternd",-0.0048,"negative"
"einsinken",-0.0366,"negative"
"einstellen",-0.0048,"negative"
"einstürzen",-0.0048,"negative"
"eintönig",-0.0378,"negative"
"ekelerregend",-0.0413,"negative"
"ekelig",-0.0048,"negative"
"eklatant",-0.0048,"negative"
"elend",-0.0519,"negative"
"elendig",-0.0048,"negative"
"empören",-0.0048,"negative"
"energielos",-0.3037,"negative"
"engstirnig",-0.3199,"negative"
"entbehrungsreich",-0.0048,"negative"
"entbinden",-0.0048,"negative"
"entfremden",-0.0048,"negative"
"entführen",-0.0048,"negative"
"entgleiten",-0.0048,"negative"
"enthaupten",-0.0048,"negative"
"entkräften",-0.0048,"negative"
"entlassen",-0.0048,"negative"
"entmutigen",-0.0048,"negative"
"entnervt",-0.0048,"negative"
"entrüsten",-0.0048,"negative"
"entschwinden",-0.1827,"negative"
"entsetzlich",-0.477,"negative"
"enttäuschen",-0.0586,"negative"
"enttäuschend",-0.0425,"negative"
"enttäuscht",-0.3129,"negative"
"entwürdigend",-0.3132,"negative"
"entziehen",-0.0048,"negative"
"erbittert",-0.0048,"negative"
"erbost",-0.3293,"negative"
"erbrechen",-0.3308,"negative"
"erbärmlich",-0.4796,"negative"
"erdrückend",-0.0048,"negative"
"ergaunern",-0.0048,"negative"
"ergebnislos",-0.0048,"negative"
"erleiden",-0.3494,"negative"
"erliegen",-0.3296,"negative"
"ermahnen",-0.0048,"negative"
"ermorden",-0.3292,"negative"
"ermüden",-0.0048,"negative"
"erniedrigen",-0.0048,"negative"
"ernüchternd",-0.0048,"negative"
"erpressen",-0.0048,"negative"
"erschießen",-0.3317,"negative"
"erschlaffen",-0.0048,"negative"
"erschlagen",-0.3442,"negative"
"erschrecken",-0.1812,"negative"
"erschreckend",-0.0544,"negative"
"erschweren",-0.4891,"negative"
"erschöpfen",-0.0048,"negative"
"erschöpft",-0.0377,"negative"
"erschüttern",-0.0048,"negative"
"erschütternd",-0.0472,"negative"
"erschüttert",-0.0048,"negative"
"erstechen",-0.3078,"negative"
"ersticken",-0.3291,"negative"
"ertrinken",-0.0048,"negative"
"erwürgen",-0.0048,"negative"
"erzürnt",-0.3221,"negative"
"existenzbedrohend",-0.0048,"negative"
"explodieren",-0.0048,"negative"
"fad",-0.0048,"negative"
"fadenscheinig",-0.0048,"negative"
"fahrlässig",-0.3487,"negative"
"fallen",-0.2153,"negative"
"falsch",-0.7618,"negative"
"farblos",-0.0048,"negative"
"faschistisch",-0.4477,"negative"
"fatal",-0.345,"negative"
"faul",-0.035,"negative"
"fehlen",-0.5365,"negative"
"fehleranfällig",-0.0048,"negative"
"fehlerhaft",-0.3581,"negative"
"feige",-0.4649,"negative"
"feindlich",-0.4723,"negative"
"feindselig",-0.4579,"negative"
"fesseln",-0.0048,"negative"
"feuern",-0.0048,"negative"
"fies",-0.305,"negative"
"finster",-0.0515,"negative"
"flach",-0.0048,"negative"
"flau",-0.0048,"negative"
"flüchtend",-0.0048,"negative"
"flüchtig",-0.0048,"negative"
"folgenschwer",-0.0048,"negative"
"folgewidrig",-0.0048,"negative"
"fragil",-0.0422,"negative"
"fraglich",-0.0576,"negative"
"fragwürdig",-0.4858,"negative"
"frech",-0.0048,"negative"
"fremd",-0.4939,"negative"
"fremdartig",-0.0419,"negative"
"freudlos",-0.0048,"negative"
"frivol",-0.0412,"negative"
"fruchtlos",-0.0048,"negative"
"frustrieren",-0.0372,"negative"
"frustrierend",-0.0048,"negative"
"frustriert",-0.3244,"negative"
"fuchsteufelswild",-0.0048,"negative"
"furchtbar",-0.3042,"negative"
"furchterregend",-0.1778,"negative"
"fälschen",-0.0048,"negative"
"fürchten",-0.3545,"negative"
"fürchterlich",-0.3363,"negative"
"gallig",-0.3005,"negative"
"gammelig",-0.0344,"negative"
"gammeln",-0.0411,"negative"
"gammlig",-0.0048,"negative"
"garstig",-0.0425,"negative"
"geblitzt",-0.0435,"negative"
"gebrechlich",-0.0048,"negative"
"gedankenlos",-0.0048,"negative"
"gedrängt",-0.0048,"negative"
"gefährden",-0.5006,"negative"
"gefährlich",-0.6366,"negative"
"gehandicapt",-0.0048,"negative"
"gehässig",-0.1821,"negative"
"geisteskrank",-0.0048,"negative"
"geistlos",-0.0048,"negative"
"gekränkt",-0.453,"negative"
"gelähmt",-0.3308,"negative"
"gemein",-0.7203,"negative"
"genervt",-0.0237,"negative"
"gering",-0.6621,"negative"
"geringwertig",-0.0048,"negative"
"geschmacklos",-0.3212,"negative"
"gestresst",-0.3128,"negative"
"gewaltsam",-0.0048,"negative"
"gewalttätig",-0.3409,"negative"
"geärgert",-0.1846,"negative"
"giftig",-0.3378,"negative"
"glanzlos",-0.3133,"negative"
"gleichgültig",-0.3436,"negative"
"glücklos",-0.3147,"negative"
"gnadenlos",-0.6033,"negative"
"grau",-0.336,"negative"
"grauen",-0.0048,"negative"
"grauenhaft",-0.184,"negative"
"grauenvoll",-0.3238,"negative"
"grausam",-0.625,"negative"
"grausig",-0.1777,"negative"
"grenzdebil",-0.0048,"negative"
"grimmig",-0.3295,"negative"
"grob",-0.3495,"negative"
"groggy",-0.0048,"negative"
"grotesk",-0.3318,"negative"
"grottenschlecht",-0.3089,"negative"
"grottenübel",-0.0048,"negative"
"gruselig",-0.0048,"negative"
"grässlich",-0.0395,"negative"
"gräßlich",-0.4529,"negative"
"haarig",-0.0351,"negative"
"haarsträubend",-0.4637,"negative"
"habgierig",-0.3059,"negative"
"halbfertig",-0.0048,"negative"
"happig",-0.0256,"negative"
"harsch",-0.0048,"negative"
"hart",-0.1483,"negative"
"hartnäckig",-0.1956,"negative"
"hassen",-0.054,"negative"
"heftig",-0.1819,"negative"
"heikel",-0.0048,"negative"
"heillos",-0.0048,"negative"
"heimsuchen",-0.3228,"negative"
"heimtückisch",-0.3241,"negative"
"heimzahlen",-0.0371,"negative"
"hektisch",-0.0396,"negative"
"hemmen",-0.1953,"negative"
"herabsetzen",-0.3199,"negative"
"herausfordern",-0.0048,"negative"
"herrisch",-0.0426,"negative"
"herunter",-0.0048,"negative"
"heruntermachen",-0.0048,"negative"
"herzlos",-0.3157,"negative"
"heucheln",-0.0048,"negative"
"heuchlerisch",-0.4544,"negative"
"hilflos",-0.4827,"negative"
"hinfällig",-0.3336,"negative"
"hinterlistig",-0.3187,"negative"
"hochtrabend",-0.3086,"negative"
"hoffnungslos",-0.3412,"negative"
"hungern",-0.0565,"negative"
"hungrig",-0.0048,"negative"
"hysterisch",-0.0465,"negative"
"hämisch",-0.3198,"negative"
"hässlich",-0.4387,"negative"
"häßlich",-0.4387,"negative"
"höhnisch",-0.0525,"negative"
"idiotisch",-0.0048,"negative"
"illegal",-0.3479,"negative"
"illoyal",-0.0048,"negative"
"immobil",-0.0048,"negative"
"ineffizient",-0.4602,"negative"
"infiltrieren",-0.0048,"negative"
"inkompetent",-0.5935,"negative"
"inkonsequent",-0.1844,"negative"
"inkonsistent",-0.0048,"negative"
"inkorrekt",-0.3167,"negative"
"instabil",-0.3352,"negative"
"intervenieren",-0.0048,"negative"
"intolerant",-0.3215,"negative"
"irrational",-0.3277,"negative"
"irre",-0.0048,"negative"
"irrsinnig",-0.0048,"negative"
"isolieren",-0.0388,"negative"
"jammern",-0.0504,"negative"
"jähzornig",-0.3089,"negative"
"kacken",-0.171,"negative"
"kahl",-0.0472,"negative"
"kalt",-0.012,"negative"
"kaltherzig",-0.0048,"negative"
"kapitulieren",-0.0048,"negative"
"kaputt",-0.1513,"negative"
"katastrophal",-0.4917,"negative"
"keimig",-0.0048,"negative"
"kentern",-0.0048,"negative"
"kippen",-0.1814,"negative"
"klagen",-0.3565,"negative"
"klein",-0.2715,"negative"
"klobig",-0.0373,"negative"
"knapp",-0.2036,"negative"
"knurrig",-0.0048,"negative"
"kollabieren",-0.0048,"negative"
"kollidieren",-0.0048,"negative"
"kompliziert",-0.0384,"negative"
"konfrontieren",-0.0048,"negative"
"konkurrieren",-0.0048,"negative"
"kontraproduktiv",-0.6272,"negative"
"kontrovers",-0.3395,"negative"
"korrupt",-0.4615,"negative"
"kostenintensiv",-0.0048,"negative"
"kostspielig",-0.0048,"negative"
"krachen",-0.0048,"negative"
"kraftlos",-0.3338,"negative"
"krank",-0.4694,"negative"
"kranken",-0.0048,"negative"
"krass",-0.1603,"negative"
"kriechen",-0.0048,"negative"
"kriegerisch",-0.0048,"negative"
"kriminell",-0.4692,"negative"
"kritisch",-0.203,"negative"
"kritisieren",-0.3466,"negative"
"krude",-0.0048,"negative"
"krumm",-0.0426,"negative"
"kränkeln",-0.0048,"negative"
"kränken",-0.0048,"negative"
"kränklich",-0.3172,"negative"
"kurz",-0.0048,"negative"
"kurzsichtig",-0.4714,"negative"
"kämpfen",-0.3467,"negative"
"kümmerlich",-0.3208,"negative"
"kündigen",-0.4947,"negative"
"kürzen",-0.3439,"negative"
"labil",-0.326,"negative"
"laienhaft",-0.3169,"negative"
"lakonisch",-0.0048,"negative"
"langatmig",-0.0048,"negative"
"langsam",-0.0167,"negative"
"langweilen",-0.0512,"negative"
"langweilig",-0.0228,"negative"
"lasch",-0.0048,"negative"
"launisch",-0.0409,"negative"
"lebensfeindlich",-0.0048,"negative"
"lebensgefährlich",-0.0048,"negative"
"leblos",-0.049,"negative"
"leer",-0.025,"negative"
"leichtgläubig",-0.0048,"negative"
"leichtsinnig",-0.0048,"negative"
"leiden",-0.1596,"negative"
"leider",-0.4787,"negative"
"leistungsunfähig",-0.0048,"negative"
"leugnen",-0.4862,"negative"
"lieblos",-0.4697,"negative"
"liquidieren",-0.0048,"negative"
"loswerden",-0.0048,"negative"
"lächerlich",-0.6435,"negative"
"lädiert",-0.0366,"negative"
"lähmen",-0.0048,"negative"
"läppisch",-0.0048,"negative"
"lästig",-0.1751,"negative"
"löschen",-0.3654,"negative"
"lückenhaft",-0.4805,"negative"
"machtlos",-0.3351,"negative"
"mager",-0.0048,"negative"
"magern",-0.0048,"negative"
"makelhaft",-0.0048,"negative"
"mangelbehaftet",-0.0048,"negative"
"mangelhaft",-0.3395,"negative"
"mangeln",-0.0048,"negative"
"manipulieren",-0.0048,"negative"
"matt",-0.0048,"negative"
"mau",-0.1914,"negative"
"maßlos",-0.1965,"negative"
"meckern",-0.031,"negative"
"meiden",-0.332,"negative"
"melancholisch",-0.0048,"negative"
"melodramatisch",-0.0048,"negative"
"menschenunwürdig",-0.3144,"negative"
"merkwürdig",-0.0431,"negative"
"mies",-0.0048,"negative"
"miesepetrig",-0.0048,"negative"
"mindern",-0.057,"negative"
"minderwertig",-0.613,"negative"
"miserabel",-0.2004,"negative"
"missachten",-0.0048,"negative"
"mißachten",-0.0048,"negative"
"missbrauchen",-0.0048,"negative"
"mißbrauchen",-0.0048,"negative"
"missfallen",-0.0048,"negative"
"mißfallen",-0.0048,"negative"
"missgelaunt",-0.297,"negative"
"missglücken",-0.0048,"negative"
"mißglücken",-0.0048,"negative"
"misslingen",-0.0048,"negative"
"mißlingen",-0.0048,"negative"
"missmutig",-0.3166,"negative"
"mißmutig",-0.3166,"negative"
"missraten",-0.0048,"negative"
"misstrauisch",-0.3333,"negative"
"missverstehen",-0.3202,"negative"
"misten",-0.1723,"negative"
"mittellos",-0.0048,"negative"
"mittelmäßig",-0.1871,"negative"
"monoton",-0.0533,"negative"
"morbid",-0.0048,"negative"
"morden",-0.0048,"negative"
"murren",-0.0496,"negative"
"mutlos",-0.0048,"negative"
"mörderisch",-0.0384,"negative"
"müde",-0.0048,"negative"
"mühsam",-0.3336,"negative"
"mürrisch",-0.4658,"negative"
"nachlassen",-0.0048,"negative"
"nachlässig",-0.3307,"negative"
"nachteilig",-0.3357,"negative"
"naiv",-0.0675,"negative"
"negativ",-0.4949,"negative"
"neidisch",-0.0048,"negative"
"nerven",-0.1374,"negative"
"nervenaufreibend",-0.0376,"negative"
"nervig",-0.0048,"negative"
"nervös",-0.0042,"negative"
"neutralisieren",-0.1892,"negative"
"niedergeschlagen",-0.4708,"negative"
"niedergleitend",-0.0048,"negative"
"niederschlagen",-0.1871,"negative"
"niederschmetternd",-0.0436,"negative"
"niederträchtig",-0.45,"negative"
"niedrig",-0.3623,"negative"
"nutzlos",-0.485,"negative"
"närrisch",-0.0443,"negative"
"nörgeln",-0.1789,"negative"
"nötigen",-0.0048,"negative"
"oberflächlich",-0.1794,"negative"
"ominös",-0.0048,"negative"
"ordnungswidrig",-0.171,"negative"
"panisch",-0.0048,"negative"
"peinlich",-0.0048,"negative"
"pessimistisch",-0.3359,"negative"
"pflichtwidrig",-0.0048,"negative"
"pikiert",-0.0048,"negative"
"planlos",-0.1869,"negative"
"prekär",-0.3272,"negative"
"primitiv",-0.7475,"negative"
"problematisch",-0.3524,"negative"
"profan",-0.0048,"negative"
"protestieren",-0.0048,"negative"
"provisorisch",-0.0048,"negative"
"provozieren",-0.3369,"negative"
"prügeln",-0.0507,"negative"
"qualvoll",-0.0048,"negative"
"quälen",-0.1929,"negative"
"rabiat",-0.0402,"negative"
"radikal",-0.487,"negative"
"rammen",-0.0048,"negative"
"ramponieren",-0.0048,"negative"
"rasend",-0.0048,"negative"
"rauh",-0.0286,"negative"
"rausgeschmissen",-0.1863,"negative"
"rebellisch",-0.1706,"negative"
"rechthaberisch",-0.0048,"negative"
"rechtswidrig",-0.3406,"negative"
"reduzieren",-0.0048,"negative"
"renitent",-0.0048,"negative"
"repetiv",-0.0048,"negative"
"riskant",-0.0482,"negative"
"riskieren",-0.3328,"negative"
"rosten",-0.0048,"negative"
"ruchlos",-0.037,"negative"
"ruckeln",-0.0387,"negative"
"ruinös",-0.0048,"negative"
"ruppig",-0.0048,"negative"
"rutschen",-0.0048,"negative"
"rächen",-0.3489,"negative"
"rückläufig",-0.0544,"negative"
"rücksichtslos",-0.4754,"negative"
"rückständig",-0.0048,"negative"
"rückwärts",-0.3496,"negative"
"rüde",-0.0048,"negative"
"sabotieren",-0.0048,"negative"
"sauer",-0.0048,"negative"
"schade",-0.0048,"negative"
"schadhaft",-0.0048,"negative"
"schal",-0.0048,"negative"
"schamlos",-0.3332,"negative"
"schauerlich",-0.0048,"negative"
"schaurig",-0.0048,"negative"
"scheiden",-0.0557,"negative"
"scheiss",-0.1838,"negative"
"scheisse",-0.0226,"negative"
"scheiß",-0.3381,"negative"
"scheiße",-0.2945,"negative"
"schelten",-0.3143,"negative"
"scheusslich",-0.0048,"negative"
"scheußlich",-0.1834,"negative"
"schimmelig",-0.304,"negative"
"schimmlig",-0.304,"negative"
"schimpfend",-0.0048,"negative"
"schlaff",-0.0472,"negative"
"schlagen",-0.0306,"negative"
"schlapp",-0.0048,"negative"
"schlecht",-0.7706,"negative"
"schleppend",-0.0048,"negative"
"schlicht",-0.623,"negative"
"schließen",-0.211,"negative"
"schlimm",-0.1705,"negative"
"schlimmer",-0.6494,"negative"
"schlotterig",-0.0048,"negative"
"schlottern",-0.0048,"negative"
"schmerzen",-0.3251,"negative"
"schmerzerfüllt",-0.0048,"negative"
"schmerzhaft",-0.3182,"negative"
"schmerzlich",-0.0516,"negative"
"schmerzvoll",-0.0428,"negative"
"schmuggeln",-0.0048,"negative"
"schmutzig",-0.2984,"negative"
"schocken",-0.0396,"negative"
"schockierend",-0.1933,"negative"
"schonungslos",-0.461,"negative"
"schrecklich",-0.0242,"negative"
"schrumpfen",-0.0048,"negative"
"schubsen",-0.1756,"negative"
"schuftig",-0.0048,"negative"
"schulden",-0.0048,"negative"
"schuldhaft",-0.3346,"negative"
"schuldig",-0.7968,"negative"
"schwach",-0.9206,"negative"
"schwer",-0.0048,"negative"
"schwerfällig",-0.0048,"negative"
"schwerwiegend",-0.0048,"negative"
"schwierig",-0.0245,"negative"
"schwinden",-0.0048,"negative"
"schwindlig",-0.0512,"negative"
"schwächen",-0.3372,"negative"
"schwächlich",-0.3167,"negative"
"schäbig",-0.0421,"negative"
"schädigend",-0.1779,"negative"
"schädigen",-0.3284,"negative"
"schädlich",-0.9269,"negative"
"schämen",-0.893,"negative"
"seicht",-0.1742,"negative"
"seltsam",-0.0048,"negative"
"senken",-0.0596,"negative"
"sinken",-0.2064,"negative"
"sinnlos",-0.6331,"negative"
"skandalös",-0.0048,"negative"
"skeptisch",-0.1985,"negative"
"skrupellos",-0.1814,"negative"
"sorgen",-0.0048,"negative"
"sorgenschwer",-0.0048,"negative"
"sprengen",-0.0048,"negative"
"spröde",-0.038,"negative"
"stagnieren",-0.0048,"negative"
"starr",-0.0048,"negative"
"statisch",-0.0048,"negative"
"stehlen",-0.4944,"negative"
"stilllegen",-0.0048,"negative"
"stillstehen",-0.0048,"negative"
"stinken",-0.1634,"negative"
"stocken",-0.0048,"negative"
"stornieren",-0.0048,"negative"
"stottern",-0.0435,"negative"
"stoßen",-0.3563,"negative"
"strafbar",-0.3468,"negative"
"streiken",-0.044,"negative"
"streiten",-0.0302,"negative"
"streng",-0.3571,"negative"
"strittig",-0.3249,"negative"
"stumpfsinnig",-0.0048,"negative"
"stupide",-0.0048,"negative"
"stur",-0.1837,"negative"
"stören",-0.333,"negative"
"stümperhaft",-0.0048,"negative"
"stürmisch",-0.0048,"negative"
"stürzen",-0.1975,"negative"
"suboptimal",-0.0048,"negative"
"tadeln",-0.3234,"negative"
"tadelnswert",-0.0048,"negative"
"tatenlos",-0.0048,"negative"
"terrorisieren",-0.0048,"negative"
